"feed","source","input_rows","new","updated","skipped","master_before","master_after"
"https://www.heyrecruit.de/jobs/companyJobsXml/4741","heyrecruit","16","0","16","0","18333","18333"
"https://www.heyrecruit.de/jobs/companyJobsXml/4541","heyrecruit","15","12","2","1","18333","18345"
"https://www.heyrecruit.de/jobs/companyJobsXml/4540","heyrecruit","4","4","0","0","18345","18349"
"https://www.heyrecruit.de/jobs/companyJobsXml/4489","heyrecruit","11","11","0","0","18349","18360"
"https://www.heyrecruit.de/jobs/companyJobsXml/4405","heyrecruit","4","4","0","0","18360","18364"
"https://www.heyrecruit.de/jobs/companyJobsXml/4320","heyrecruit","41","39","0","2","18364","18403"
"https://www.heyrecruit.de/jobs/companyJobsXml/3563","heyrecruit","14","8","6","0","18403","18411"
"https://www.heyrecruit.de/jobs/companyJobsXml/2816","heyrecruit","28","25","0","3","18411","18436"
