"Unternehmensname","Domainname des Unternehmens","Jobboard_URL","diagnosis_status","diagnosis_reason","recommended_action","job_count_name","job_count_domain","last_checked_at","canonical_firm_id"
"holzer-goldmann","holzer-goldmann.de","https://holzer-goldmann.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","holzer-goldmann"
"KANZLEI STAROSTIK BERLIN und AUE","starostik.de","https://starostik.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","starostik-berlin-und-aue"
"FROEHLICH Rechtsanwälte Insolvenzverwalter Steuerberater","froehlich-rae.de","https://froehlich-rae.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","froehlich-insolvenzverwalter"
"Kanzlei Prof. Maser, Grassinger & Partner","baurechtstuttgart.de","https://baurechtstuttgart.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","prof-maser-grassinger-und"
"Rechtsanwaltskanzlei Andrea Hoffmann","ra-hoffmann.org","https://ra-hoffmann.org","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaltskanzlei-andrea-hoffmann"
"KANZLEI GLEICHENSTEIN & BREITLING | RECHTSANWÄLTE","gleichenstein-breitling.de","https://gleichenstein-breitling.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","gleichenstein-und-breitling"
"Dr. Jur. Klaus T. Renaud","rechtsanwalt-dr-renaud.de","https://rechtsanwalt-dr-renaud.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","dr-jur-klaus-t-renaud"
"Volker Mayer-Lay","mayer-lay-bundestag.de","https://mayer-lay-bundestag.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","volker-mayer-lay"
"Rechtsanwälte Wimmers","multi-media-recht.de","https://multi-media-recht.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","wimmers"
"Kanzlei Antonius","kanzlei-antonius.de","https://kanzlei-antonius.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","antonius"
"KANZLEI AM PRINZIPALMARKT","kanzlei-am-prinzipalmarkt.de","https://kanzlei-am-prinzipalmarkt.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","am-prinzipalmarkt"
"drwachsmuth","drwachsmuth.com","https://drwachsmuth.com","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","drwachsmuth"
"Götz-Werner v. Fromberg Rechtsanwalt · Notar a. D.","fromberg.de","https://fromberg.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","goetz-werner-v-fromberg-a-d"
"Markus Helmchen","helmchen-rechtsanwaelte.de","https://helmchen-rechtsanwaelte.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","markus-helmchen"
"Buchert Jacob Peter Rechtsanwälte Partnerschaftsgesellschaft mbB","dr-buchert.de","https://www.ombudsperson-frankfurt.de/sich-informieren/beratung-von-hinweisgeberstellen/","no_master_match","Jobboard_URL vorhanden, aber kein Treffer in jobs_master.csv nach Kanzleiname oder Domain.","Seite manuell prüfen: keine Jobs, Parser-Lücke, JS/Cookie-Problem oder spezielles ATS möglich.","0","0","2026-07-02","buchert-jacob-peter-partnerschaftsgesellschaft"
"Rechtsanwalt Henrik Harlfinger","ra-harlfinger.de","https://ra-harlfinger.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","henrik-harlfinger"
"Kanzlei in der Südstadt Rechtsanwälte Weidmann & Niederhöfer","kanzlei-sued.de","https://kanzlei-sued.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","in-der-suedstadt-weidmann-und-niederhoefer"
"REISS GbR","kanzlei-reiss.de","https://www.kanzlei-reiss.de/kanzlei-fuer-italienisches-recht-ihr-ansprechpartner/karriere/","no_master_match","Jobboard_URL vorhanden, aber kein Treffer in jobs_master.csv nach Kanzleiname oder Domain.","Seite manuell prüfen: keine Jobs, Parser-Lücke, JS/Cookie-Problem oder spezielles ATS möglich.","0","0","2026-07-02","reiss-gbr"
"BURKARD RECHTSANWÄLTE","rechtsanwalt-burkard.de","https://rechtsanwalt-burkard.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","burkard"
"Diana Scharf Rechtsanwältin, Mediatorin","diana-scharf.de","https://diana-scharf.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","diana-scharf-rechtsanwaeltin-mediatorin"
"Rechtsanwältin Anne Glinka","glinka-rechtsanwaeltin.de","https://glinka-rechtsanwaeltin.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaeltin-anne-glinka"
"Kanzlei Gülşen Kurt","kanzleikurt.de","https://kanzleikurt.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","guel-en-kurt"
"BUBB+BUBB Rechtsanwälte PartmbB","kanzlei-bubb.de","https://kanzlei-bubb.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","bubb-bubb-partmbb"
"Jakob & Klein Law Firm","jakob-klein.de","https://jakob-klein.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","jakob-und-klein-firm"
"Rechtsanwalt Holger Schmitz","schmitz-ra.de","https://schmitz-ra.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","holger-schmitz"
"ADJULEX Rechtsanwälte & Fachanwälte, HEZEL Rechtsanwälte Partnerschaft mbB","adjulex-unfall.de","https://adjulex-unfall.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","adjulex-und-fachanwaelte-hezel"
"rk-koeln","rk-koeln.de","https://rk-koeln.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rk-koeln"
"CONLATA Geißelmaier & Partner mbB","conlata.de","https://www.conlata.de/karriere","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","conlata-geisselmaier-und"
"Geitz . Rienecker Rechtsanwälte","geitz-rienecker.de","https://geitz-rienecker.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","geitz-rienecker"
"Hörz Rilling Rechtsanwälte","hoerz-rilling.de","https://hoerz-rilling.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","hoerz-rilling"
"kanzlei-boostedt","kanzlei-boostedt.de","https://kanzlei-boostedt.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","boostedt"
"Rechtsanwälte Dr. Dammert & Steinforth Partnerschaft mbB","dammert-steinforth.de","https://dammert-steinforth.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","dr-dammert-und-steinforth"
"stege | köster | pietzka rechtsanwälte & rentenberaterin (angestellt)","anwaltskanzlei-freie-hansestadt-bremen.de","https://anwaltskanzlei-freie-hansestadt-bremen.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","stege-koester-pietzka-und-rentenberaterin-angestellt"
"Rechtsanwälte Decruppe & Kollegen Kanzlei für Arbeitsrecht","ra-decruppe.de","https://www.ra-decruppe.de/einigungsstellen","no_master_match","Jobboard_URL vorhanden, aber kein Treffer in jobs_master.csv nach Kanzleiname oder Domain.","Seite manuell prüfen: keine Jobs, Parser-Lücke, JS/Cookie-Problem oder spezielles ATS möglich.","0","0","2026-07-02","decruppe-und-kollegen-fuer-arbeitsrecht"
"Kanzlei Altun","altun.de","https://altun.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","altun"
"PilzRechtsanwälte Mark und Olaf Pilz","pilz-rechtsanwaelte.de","https://pilz-rechtsanwaelte.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","pilzrechtsanwaelte-mark-und-olaf-pilz"
"Martin C. Betsche Rechtsanwalt / Steuerberater","betsche.de","https://betsche.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","martin-c-betsche"
"Rechtsanwältin Annette K. Potthoff","kanzlei-potthoff.de","https://kanzlei-potthoff.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaeltin-annette-k-potthoff"
"Rechtsanwaltskanzlei Jutta-Brigitte Burmeister","anwaelte-burmeister.de","https://anwaelte-burmeister.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaltskanzlei-jutta-brigitte-burmeister"
"Weymann & Partner Kanzlei Twistringen","rechtsanwalt-weymann.de","https://www.rechtsanwalt-weymann.de/jobs","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","weymann-und-twistringen"
"ASK GmbH Steuerberatungsgesellschaft","ask-stbg.de","https://ask-stbg.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","ask-steuerberatungsgesellschaft"
"Dirk Oelbermann Schnorrenberg • Oelbermann Anwaltskanzlei","schnorrenberg-oelbermann.de","https://schnorrenberg-oelbermann.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","dirk-oelbermann-schnorrenberg-oelbermann-anwaltskanzlei"
"Rechtsanwältin Silke Wollburg","anwaltskanzlei-wollburg.de","https://anwaltskanzlei-wollburg.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaeltin-silke-wollburg"
"KANZLEI DOSS","kanzlei-doss.de","https://kanzlei-doss.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","doss"
"KOPP PARTNER RECHTSANWÄLTE | FACHANWÄLTE UND NOTARE","rae-kopp.de","https://www.rae-kopp.de/karriere","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","kopp-fachanwaelte-und"
"Rechtsanwaltskanzlei Cornelia Schorn-Heidkamp","kanzlei-schorn-heidkamp.de","https://kanzlei-schorn-heidkamp.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaltskanzlei-cornelia-schorn-heidkamp"
"qlk Partnerschaft mbB","kanzlei-qlk.de","https://kanzlei-qlk.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","qlk"
"Bischof & Paetow, Rechtsanwälte in Partnerschaft","bpr-partner.de","https://bpr-partner.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","bischof-und-paetow-in"
"Rechtsanwaltskanzlei Saeftel & Kollegen aus Mannheim","ma-law.de","https://ma-law.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaltskanzlei-saeftel-und-kollegen-aus-mannheim"
"Dr. Müller-Jena & Eva Müller-Jena Gesellschaft bürgerlichen Rechts","rechtsanwalt-mueller-jena.de","https://rechtsanwalt-mueller-jena.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","dr-mueller-jena-und-eva-mueller-jena-gesellschaft-buergerlichen-rechts"
"Münzer & Collegen Rechtsanwaltsgesellschaft mbH","ra-mueco.de","https://ra-mueco.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","muenzer-und-collegen-rechtsanwaltsgesellschaft-mbh"
"Blum & Dörfler-Collin Rechtsanwälte Partnerschaft mbB","kanzlei-bbdc.de","https://kanzlei-bbdc.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","blum-und-doerfler-collin"
"Rütz & Succi","bensheim-kanzlei.de","https://bensheim-kanzlei.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","ruetz-und-succi"
"Rechtsanwaltskanzlei Rainer Gruler und Walter Möhrle","rechtsanwaelte-gruler-moehrle.de","https://rechtsanwaelte-gruler-moehrle.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaltskanzlei-rainer-gruler-und-walter-moehrle"
"Alfred L. Rümler Rechtsanwalt","rechtsanwalt-ruemler.de","https://rechtsanwalt-ruemler.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","alfred-l-ruemler"
"Rausch + Partner Steuerberater + Rechtsanwalt","rauschundpartner.de","https://rauschundpartner.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rausch"
"INES SCHWARZ Rechtsanwältin Fachanwältin für Familienrecht","inesschwarz.de","https://inesschwarz.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","ines-schwarz-rechtsanwaeltin-fachanwaeltin-fuer-familienrecht"
"mauritz-anwaltskanzlei","mauritz-anwaltskanzlei.de","https://mauritz-anwaltskanzlei.de/Formulare/beratungsstellen.pdf","no_master_match","Jobboard_URL vorhanden, aber kein Treffer in jobs_master.csv nach Kanzleiname oder Domain.","Seite manuell prüfen: keine Jobs, Parser-Lücke, JS/Cookie-Problem oder spezielles ATS möglich.","0","0","2026-07-02","mauritz-anwaltskanzlei"
"Rechtsanwaltssozietät Fochler & Collegen","fochler-collegen.de","https://fochler-collegen.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaltssozietaet-fochler-und-collegen"
"Steiniger Rechtsanwaltsgesellschaft mbH","baurecht-anwalt-verkehrsrecht.de","http://zeichnen.unfallskizze.de/","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","steiniger-rechtsanwaltsgesellschaft-mbh"
"Rechtsanwältin Ilka Prokopp","ra-prokopp.de","https://ra-prokopp.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaeltin-ilka-prokopp"
"Rechtsanwältin Anja Studt","kanzlei-studt.de","https://kanzlei-studt.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaeltin-anja-studt"
"Ra Dr. Christoph Friedrichs Kanzlei für Wirtschaftsrecht","friedrichs-rechtsanwaelte.de","https://friedrichs-rechtsanwaelte.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","ra-dr-christoph-friedrichs-fuer-wirtschaftsrecht"
"Hans-Jörg Briest Rechtsanwalt","ra-briest.de","https://ra-briest.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","hans-joerg-briest"
"JURE Rechtsanwälte PartGmbB","jure.de","https://jure.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","jure"
"Herzog & Linz Rechtsanwälte","herzog-linz.de","https://herzog-linz.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","herzog-und-linz"
"Rechtsanwältin und Mediatorin Andrea C. Pischke","kanzlei-pischke.de","https://kanzlei-pischke.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaeltin-und-mediatorin-andrea-c-pischke"
"Rechtsanwältin Judith Weidemann","scheidung-potsdam.de","https://scheidung-potsdam.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","rechtsanwaeltin-judith-weidemann"
"Lawyers Ströbele & Saile","rechtsanwalt-stroebele.de","https://rechtsanwalt-stroebele.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","lawyers-stroebele-und-saile"
"Christof Böhmer Rechtsanwalt","anwalt-boehmer.de","https://anwalt-boehmer.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","christof-boehmer"
"Wolfram Batzner Rechtsanwalt Fachanwalt für Erbrecht","anwalt-batzner.de","https://anwalt-batzner.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","wolfram-batzner-fachanwalt-fuer-erbrecht"
"Baumgärtner Pasemann Ruppert Rechtsanwälte","juranavigator.de","https://juranavigator.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","baumgaertner-pasemann-ruppert"
"ra-fmk","ra-fmk.de","https://ra-fmk.de/#xl_xr_page_umzug","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","ra-fmk"
"Carlos Claussen & Partner mbB","carlos-claussen.de","https://carlos-claussen.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","carlos-claussen-und"
"KRUNO ZORKO Rechtsanwalt | Fachanwalt für Familienrecht","rechtsanwalt-zorko.de","https://rechtsanwalt-zorko.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","kruno-zorko-fachanwalt-fuer-familienrecht"
"conrad & partner Steuern | Wirtschaft | Recht","conrad-offenburg.de","https://conrad-offenburg.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","conrad-und-steuern-wirtschaft-recht"
"ra-peter-eichhorn","ra-peter-eichhorn.de","https://ra-peter-eichhorn.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","ra-peter-eichhorn"
"Martin Beukenberg Rechtsanwalt","beukenberg.de","https://beukenberg.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","martin-beukenberg"
"Rechtsanwalt Uwe Springborn","ra-springborn.de","https://ra-springborn.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","uwe-springborn"
"Kanzlei Schindele Gerstner & Collegen","raseg.de","https://raseg.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","schindele-gerstner-und-collegen"
"Rechtsanwalt Christoph Huylmans","ra-hpw.de","https://ra-hpw.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","christoph-huylmans"
"Rechtsanwälte de Greiff & Partner","de-greiff.de","https://de-greiff.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","de-greiff-und"
"fluck-vonroemer","fluck-vonroemer.de","https://fluck-vonroemer.de","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","fluck-vonroemer"
"Busch Essers Rechtsanwälte Partnerschaft","busch.pro","https://busch.pro","jobboard_needs_review","Jobboard_URL wirkt wie Startseite oder generische Domain, nicht wie konkrete Karriereseite.","Karriere-/Stellenangebote-URL manuell prüfen und spezifischer speichern.","0","0","2026-07-02","busch-essers"
